[1818, 1374]
[folio, [482.0, 132.0, 412.0, 36.0], zxxcQlbLII, 5682874]
[paragraph, [11571.0, 95186.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95222.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95258.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95294.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95330.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95366.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11571.0, 95402.0, 56295.0, 36.0], shoonya_2s3JXP7HRDM6J3, 5682874]
[paragraph, [11436.0, 108589.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108625.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108661.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108697.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108733.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108769.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108805.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108841.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108877.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108913.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108949.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 108985.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109021.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109057.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109093.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109129.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109165.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109201.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109237.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109273.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109309.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109345.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109381.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109417.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109453.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109489.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109525.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109561.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109597.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109633.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109669.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109705.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109741.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109777.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109813.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109849.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109885.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109921.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109957.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 109993.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110029.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110065.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110101.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110137.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110173.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110209.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110245.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110281.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110317.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110353.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110389.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110425.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110461.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110497.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110533.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110569.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110605.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110641.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110677.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110713.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110749.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110785.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110821.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110857.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110893.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110929.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 110965.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111001.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111037.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111073.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111109.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111145.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111181.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111217.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111253.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111289.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111325.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111361.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111397.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111433.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111469.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111505.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111541.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111577.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111613.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111649.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111685.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111721.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111757.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111793.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111829.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111865.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111901.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111937.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 111973.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 112009.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 112045.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 112081.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 112117.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
[paragraph, [11436.0, 112153.0, 56544.0, 36.0], shoonya_0s1K3EHONH5Z96, 5682874]
