[1321, 948]
[chapter-title, [387.0, 75.0, 280.0, 30.0], ImIS6I0eA-, 5775773]
[paragraph, [21296.0, 33099.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33117.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33135.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33153.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33171.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33189.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33207.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33225.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33243.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33261.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33279.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33297.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33315.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33333.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33351.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33369.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33387.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33405.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33423.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33441.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21296.0, 33459.0, 63288.0, 18.0], shoonya_1sL3TGOMBSCZJA, 5775773]
[paragraph, [21120.0, 55359.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55377.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55395.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55413.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55431.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55449.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55467.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55485.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55503.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55521.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55539.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55557.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55575.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55593.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55611.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55629.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55647.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55665.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55683.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55701.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55719.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55737.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55755.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55773.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55791.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55809.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55827.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55845.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55863.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55881.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55899.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55917.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55935.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55953.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55971.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 55989.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56007.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56025.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56043.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56061.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56079.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56097.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56115.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56133.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56151.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21120.0, 56169.0, 63358.0, 18.0], shoonya_0sT32F99RM3C4K, 5775773]
[paragraph, [21033.0, 80269.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80287.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80305.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80323.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80341.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80359.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80377.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80395.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80413.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80431.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80449.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80467.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80485.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80503.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80521.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80539.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80557.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80575.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80593.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80611.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80629.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80647.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80665.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80683.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80701.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80719.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80737.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80755.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80773.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80791.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80809.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80827.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80845.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80863.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80881.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80899.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80917.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80935.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80953.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80971.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 80989.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81007.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81025.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81043.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81061.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81079.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21033.0, 81097.0, 62870.0, 18.0], shoonya_4sVPDKNRCXBTGH, 5775773]
[paragraph, [21064.0, 87868.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87886.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87904.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87922.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87940.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87958.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87976.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 87994.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88012.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88030.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88048.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88066.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88084.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88102.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88120.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88138.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88156.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88174.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88192.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88210.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88228.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88246.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88264.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88282.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88300.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88318.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88336.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88354.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88372.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88390.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88408.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88426.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88444.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88462.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88480.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88498.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88516.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88534.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88552.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88570.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88588.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88606.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88624.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88642.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88660.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88678.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [21064.0, 88696.0, 62684.0, 18.0], shoonya_5sJV2X8TEREQ5H, 5775773]
[paragraph, [22212.0, 92798.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92816.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92834.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92852.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92870.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92888.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92906.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92924.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92942.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92960.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92978.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 92996.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93014.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93032.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93050.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93068.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93086.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93104.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93122.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93140.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93158.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93176.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93194.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93212.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93230.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93248.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93266.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93284.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93302.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93320.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93338.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93356.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93374.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93392.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93410.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93428.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93446.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93464.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93482.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93500.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93518.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93536.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93554.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93572.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93590.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93608.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93626.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93644.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93662.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93680.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93698.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93716.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93734.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93752.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93770.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93788.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93806.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93824.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93842.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93860.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93878.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93896.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93914.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93932.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93950.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93968.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 93986.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94004.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94022.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94040.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94058.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94076.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94094.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94112.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94130.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94148.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94166.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94184.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94202.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94220.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94238.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94256.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94274.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94292.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94310.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94328.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94346.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94364.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94382.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94400.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94418.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94436.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94454.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94472.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94490.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
[paragraph, [22212.0, 94508.0, 29455.0, 18.0], shoonya_7sMJ8040XVN6L6, 5775773]
